# Sense-specific CEFR judgements on individual cards.
#
# The deck's A1-C2 labels came from bulk import, not from reading each card, and
# the bulk was wrong in both directions. This file is the record of what has been
# decided about every card -- including the ones left alone, because "reviewed and
# correct" and "never reviewed" are different states and only one of them is
# worth revisiting.
#
# It is authoritative. tool/apply_relevelling.py writes these levels into
# lib/vocabulary*.dart, and tool/check_relevelling.py fails the build if the
# source and this file disagree, so a later bulk edit cannot quietly undo a
# judgement recorded here.
#
# The `basis` column says how a row was decided and must not be blurred:
#
#   hand    a person read the card. These win over anything derived.
#   corpus  derived by tool/cefr_evidence.py from the level of the bundled
#           material that uses the word. It reproduces 22 of the 23 hand
#           judgements, which is why it is trusted enough to record; it is
#           still marked derived, because agreeing with a human is not the
#           same as being one.
#
# A row whose `to` equals its `from` is a deliberate keep, not a no-op.
#
# id<TAB>german<TAB>from<TAB>to<TAB>basis<TAB>why
x10938	endgültig	B2	B2	corpus	material agrees, first used in B2
x10939	überwiegend	B2	B2	corpus	no bundled material uses this word
x20000	ich	A1	A1	corpus	no bundled material uses this word
x20001	sie	A1	A1	corpus	no bundled material uses this word
x20002	der	A1	A1	corpus	no bundled material uses this word
x20003	du	A1	A1	corpus	no bundled material uses this word
x20004	es	A1	A1	corpus	no bundled material uses this word
x20005	wir	A1	A1	corpus	no bundled material uses this word
x20006	er	A1	A1	corpus	no bundled material uses this word
x20007	in	A1	A1	corpus	no bundled material uses this word
x20008	mit	A1	A1	corpus	no bundled material uses this word
x20009	werden	A1	A1	corpus	material agrees, first used in A1
x20010	auf	A1	A1	corpus	no bundled material uses this word
x20011	mich	A1	A1	corpus	material agrees, first used in A1
x20012	so	A1	A1	corpus	no bundled material uses this word
x20013	an	A1	A1	corpus	no bundled material uses this word
x20014	von	A1	A1	corpus	no bundled material uses this word
x20015	für	A1	A1	corpus	no bundled material uses this word
x20016	wissen	A1	A1	corpus	material agrees, first used in A2
x20017	ihr	A1	A1	corpus	no bundled material uses this word
x20018	sehen	A1	A1	corpus	material agrees, first used in A1
x20019	mein	A1	A1	corpus	material agrees, first used in A1
x20020	nur	A1	A1	corpus	no bundled material uses this word
x20021	da	A1	A1	corpus	no bundled material uses this word
x20022	dir	A1	A1	corpus	no bundled material uses this word
x20023	tun	A1	A1	corpus	no bundled material uses this word
x20024	sich	A1	A1	corpus	material agrees, first used in A1
x20025	uns	A1	A1	corpus	no bundled material uses this word
x20026	einer	A1	A1	corpus	material agrees, first used in A1
x20027	geben	A1	A1	corpus	material agrees, first used in A2
x20028	ihn	A1	A1	corpus	no bundled material uses this word
x20029	aus	A1	A1	corpus	no bundled material uses this word
x20030	um	A1	A1	corpus	no bundled material uses this word
x20031	alle	A1	A1	corpus	material agrees, first used in A1
x20032	bei	A1	A1	corpus	no bundled material uses this word
x20033	nach	A1	A1	corpus	material agrees, first used in A1
x20034	sollen	A1	A1	corpus	material agrees, first used in B1
x20035	man	A1	A1	corpus	no bundled material uses this word
x20036	also	A1	A1	corpus	material agrees, first used in A1
x20037	dein	A1	A1	corpus	material agrees, first used in A1
x20038	hören	A1	A1	corpus	material agrees, first used in A1
x20039	los	A1	A1	corpus	no bundled material uses this word
x20040	sehr	A1	A1	corpus	material agrees, first used in A1
x20041	unser	A1	A1	corpus	material agrees, first used in A1
x20042	leben	A1	A1	corpus	no bundled material uses this word
x20043	mögen	A1	A1	corpus	material agrees, first used in A1
x20044	euch	A1	A1	corpus	material agrees, first used in A1
x20045	über	A1	A1	corpus	material agrees, first used in A1
x20046	anderer	A1	A1	corpus	material agrees, first used in B1
x20047	nehmen	A1	A1	corpus	material agrees, first used in A1
x20048	Zeit	A1	A1	corpus	material agrees, first used in A1
x20049	stehen	A1	A1	corpus	material agrees, first used in A1
x20050	kennen	A1	A1	corpus	material agrees, first used in B1
x20051	keiner	A1	A1	corpus	material agrees, first used in B1
x20052	na	A1	A1	corpus	no bundled material uses this word
x20053	zurück	A1	A1	corpus	material agrees, first used in A1
x20054	halten	A1	A1	corpus	material agrees, first used in B1
x20055	Vater	A1	A1	corpus	material agrees, first used in B1
x20056	klar	A1	A1	corpus	material agrees, first used in A1
x20057	gehören	A1	A1	corpus	material agrees, first used in A2
x20058	gerade	A1	A1	corpus	material agrees, first used in A1
x20059	durch	A1	A1	corpus	material agrees, first used in A1
x20060	Mutter	A1	A1	corpus	material agrees, first used in A1
x20061	raus	A1	A1	corpus	no bundled material uses this word
x20062	töten	A1	A1	corpus	no bundled material uses this word
x20063	ohne	A1	A1	corpus	material agrees, first used in A1
x20064	beide	A1	A1	corpus	material agrees, first used in B1
x20065	lange	A1	A1	corpus	material agrees, first used in A1
x20066	spielen	A1	A1	corpus	material agrees, first used in A1
x20067	weiter	A1	A1	corpus	material agrees, first used in A1
x20068	laufen	A1	A1	corpus	material agrees, first used in A2
x20069	Ordnung	A1	A1	corpus	material agrees, first used in A2
x20070	davon	A1	A1	corpus	material agrees, first used in A2
x20071	Mädchen	A1	A1	corpus	no bundled material uses this word
x20072	hin	A1	A1	corpus	no bundled material uses this word
x20073	Welt	A1	A1	corpus	no bundled material uses this word
x20074	Herr	A1	A1	corpus	material agrees, first used in A1
x20075	Mensch	A1	A1	corpus	material agrees, first used in C2
x20076	unter	A1	A1	corpus	material agrees, first used in A1
x20077	liegen	A1	A1	corpus	material agrees, first used in A2
x20078	lieben	A1	A1	corpus	no bundled material uses this word
x20079	Moment	A1	A1	corpus	material agrees, first used in A1
x20080	stellen	A1	A1	corpus	material agrees, first used in A2
x20081	gegen	A1	A1	corpus	material agrees, first used in A1
x20082	Sohn	A1	A1	corpus	material agrees, first used in A2
x20083	setzen	A1	A1	corpus	material agrees, first used in A2
x20084	Bruder	A1	A1	corpus	material agrees, first used in A1
x20085	sofort	A1	A1	corpus	material agrees, first used in A2
x20086	entschuldigen	A1	A1	corpus	material agrees, first used in B2
x20087	nächster	A1	A1	corpus	material agrees, first used in A2
x20088	letzter	A1	A1	corpus	no bundled material uses this word
x20089	einmal	A1	A1	corpus	material agrees, first used in A1
x20090	halt	A1	A1	corpus	material agrees, first used in A1
x20091	verdammen	A1	A1	corpus	no bundled material uses this word
x20092	kriegen	A1	A1	corpus	material agrees, first used in C1
x20093	darüber	A1	A1	corpus	material agrees, first used in A2
x20094	dazu	A1	A1	corpus	material agrees, first used in A1
x20095	daran	A1	A1	corpus	material agrees, first used in B1
x20096	schreiben	A1	A1	corpus	material agrees, first used in A2
x20097	Baby	A1	A1	corpus	no bundled material uses this word
x20098	Name	A1	A1	corpus	material agrees, first used in A1
x20099	Glück	A1	A1	corpus	material agrees, first used in A2
x20100	all	A1	A1	corpus	no bundled material uses this word
x20101	darauf	A1	A1	corpus	material agrees, first used in A2
x20102	Ende	A1	A1	corpus	material agrees, first used in A1
x20103	bald	A1	A1	corpus	material agrees, first used in A1
x20104	bedeuten	A1	A1	corpus	no bundled material uses this word
x20105	Kerl	A1	A1	corpus	no bundled material uses this word
x20106	Schwester	A1	A1	corpus	material agrees, first used in A1
x20107	kümmern	A1	A1	corpus	no bundled material uses this word
x20108	Schatz	A1	A1	corpus	no bundled material uses this word
x20109	Waffe	A1	A1	corpus	no bundled material uses this word
x20110	legen	A1	A1	corpus	material agrees, first used in A1
x20111	Polizei	A1	A1	corpus	material agrees, first used in A1
x20112	Tochter	A1	A1	corpus	material agrees, first used in A1
x20113	lesen	A1	A1	corpus	material agrees, first used in A1
x20114	bestimmen	A1	A1	corpus	no bundled material uses this word
x20115	scheinen	A1	A1	corpus	material agrees, first used in B2
x20116	runter	A1	A1	corpus	no bundled material uses this word
x20117	sitzen	A1	A1	corpus	material agrees, first used in B2
x20118	dran	A1	A1	corpus	material agrees, first used in B2
x20119	lachen	A1	A1	corpus	no bundled material uses this word
x20120	darum	A1	A1	corpus	material agrees, first used in B2
x20121	umbringen	A1	A1	corpus	no bundled material uses this word
x20122	Teufel	A1	A1	corpus	no bundled material uses this word
x20123	kurz	A1	A1	corpus	material agrees, first used in A1
x20124	woher	A1	A1	corpus	material agrees, first used in A1
x20125	lang	A1	A1	corpus	material agrees, first used in A2
x20126	Art	A1	A1	corpus	no bundled material uses this word
x20127	Mama	A1	A1	corpus	no bundled material uses this word
x20128	hoch	A1	A1	corpus	material agrees, first used in A1
x20129	freuen	A1	A1	corpus	material agrees, first used in A2
x20130	erwarten	A1	A1	corpus	material agrees, first used in B1
x20131	bitten	A1	A1	corpus	material agrees, first used in B1
x20132	heiraten	A1	A1	corpus	no bundled material uses this word
x20133	fällen	A1	A1	corpus	no bundled material uses this word
x20134	Schau	A1	A1	corpus	no bundled material uses this word
x20135	Land	A1	A1	corpus	no bundled material uses this word
x20136	Teil	A1	A1	corpus	material agrees, first used in B1
x20137	niemals	A1	A1	corpus	no bundled material uses this word
x20138	Ort	A1	A1	corpus	no bundled material uses this word
x20139	benutzen	A1	A1	corpus	material agrees, first used in A2
x20140	Plan	A1	A1	corpus	material agrees, first used in A2
x20141	wiedersehen	A1	A1	corpus	material agrees, first used in A1
x20142	Hund	A1	A1	corpus	material agrees, first used in A1
x20143	Entschuldigung	A1	A1	corpus	material agrees, first used in A1
x20144	euer	A1	A1	corpus	no bundled material uses this word
x20145	Nummer	A1	A1	corpus	material agrees, first used in A1
x20146	Film	A1	A1	corpus	material agrees, first used in A1
x20147	beginnen	A1	A1	corpus	material agrees, first used in B2
x20148	drauf	A1	A1	corpus	no bundled material uses this word
x20149	Papa	A1	A1	corpus	no bundled material uses this word
x20150	irgendwie	A1	A1	corpus	no bundled material uses this word
x20151	aussehen	A1	A1	corpus	material agrees, first used in B1
x20152	Platz	A1	A1	corpus	material agrees, first used in A1
x20153	Telefon	A1	A1	corpus	material agrees, first used in A2
x20154	Junge	A1	A1	corpus	material agrees, first used in A2
x20155	verstecken	A1	A1	corpus	no bundled material uses this word
x20156	verletzen	A1	A1	corpus	no bundled material uses this word
x20157	dauern	A1	A1	corpus	material agrees, first used in B2
x20158	Dame	A1	A1	corpus	no bundled material uses this word
x20159	Dollar	A1	A1	corpus	no bundled material uses this word
x20160	vorstellen	A1	A1	corpus	no bundled material uses this word
x20161	leicht	A1	A1	corpus	material agrees, first used in B2
x20162	Ruf	A1	A1	corpus	no bundled material uses this word
x20163	Million	A1	A1	corpus	no bundled material uses this word
x20164	Hölle	A1	A1	corpus	no bundled material uses this word
x20165	Kumpel	A1	A1	corpus	no bundled material uses this word
x20166	Doktor	A1	A1	corpus	material agrees, first used in A2
x20167	fehlen	A1	A1	corpus	material agrees, first used in B1
x20168	Idiot	A1	A1	corpus	no bundled material uses this word
x20169	Feuer	A1	A1	corpus	no bundled material uses this word
x20170	ehren	A1	A1	corpus	no bundled material uses this word
x20171	Party	A1	A1	corpus	no bundled material uses this word
x20172	erschießen	A1	A1	corpus	no bundled material uses this word
x20173	irgendwo	A1	A1	corpus	no bundled material uses this word
x20174	schwören	A1	A1	corpus	no bundled material uses this word
x20175	Bein	A1	A1	corpus	no bundled material uses this word
x20176	Anwalt	A1	A1	corpus	no bundled material uses this word
x20177	Agent	A1	A1	corpus	material agrees, first used in B2
x20178	tanzen	A1	A1	corpus	material agrees, first used in A1
x20179	böse	A1	A1	corpus	no bundled material uses this word
x20180	wovon	A1	A1	corpus	material agrees, first used in B2
x20181	nochmal	A1	A1	corpus	no bundled material uses this word
x20182	beeilen	A1	A1	corpus	no bundled material uses this word
x20183	Klasse	A1	A1	corpus	material agrees, first used in B1
x20184	hauen	A1	A1	corpus	no bundled material uses this word
x20185	Brief	A1	A1	corpus	material agrees, first used in A1
x20186	überleben	A1	A1	corpus	material agrees, first used in C2
x20187	General	A1	A1	corpus	material agrees, first used in A1
x20188	Boss	A1	A1	corpus	no bundled material uses this word
x20189	großartig	A1	A1	corpus	no bundled material uses this word
x20190	beschützen	A1	A1	corpus	no bundled material uses this word
x20191	Information	A1	A1	corpus	material agrees, first used in A1
x20192	Mund	A1	A1	corpus	no bundled material uses this word
x20193	erwischen	A1	A1	corpus	no bundled material uses this word
x20194	Zeug	A1	A1	corpus	no bundled material uses this word
x20195	kennenlernen	A1	A1	corpus	no bundled material uses this word
x20196	Mörder	A1	A1	corpus	no bundled material uses this word
x20197	Geschenk	A1	A1	corpus	material agrees, first used in A1
x20198	verheiraten	A1	A1	corpus	no bundled material uses this word
x20199	hinten	A1	A1	corpus	material agrees, first used in A1
x20200	schnappen	A1	A1	corpus	no bundled material uses this word
x20201	Soldat	A1	A1	corpus	no bundled material uses this word
x20202	Mord	A1	A1	corpus	no bundled material uses this word
x20203	Klappe	A1	A1	corpus	no bundled material uses this word
x20204	heraus	A1	A1	corpus	no bundled material uses this word
x20205	Seele	A1	A1	corpus	no bundled material uses this word
x20206	Leben	A1	A1	corpus	no bundled material uses this word
x20207	bellen	A1	A1	corpus	no bundled material uses this word
x20208	riechen	A1	A1	corpus	no bundled material uses this word
x20209	verlieben	A1	A1	corpus	no bundled material uses this word
x20210	voller	A1	A1	corpus	no bundled material uses this word
x20211	antun	A1	A1	corpus	no bundled material uses this word
x20212	Tasche	A1	A1	corpus	material agrees, first used in A1
x20213	Ärger	A1	A1	corpus	no bundled material uses this word
x20214	zurückkommen	A1	A1	corpus	no bundled material uses this word
x20215	verfolgen	A1	A1	corpus	no bundled material uses this word
x20216	schulden	A1	A1	corpus	no bundled material uses this word
x20217	erlauben	A1	A1	corpus	no bundled material uses this word
x20218	atmen	A1	A1	corpus	no bundled material uses this word
x20219	fort	A1	A1	corpus	material agrees, first used in C2
x20220	Geist	A1	A1	corpus	no bundled material uses this word
x20221	handeln	A1	A1	corpus	material agrees, first used in C1
x20222	Rum	A1	A1	corpus	no bundled material uses this word
x20223	Hochzeit	A1	A1	corpus	no bundled material uses this word
x20224	Bier	A1	A1	corpus	no bundled material uses this word
x20225	Anfang	A1	A1	corpus	material agrees, first used in A2
x20226	herkommen	A1	A1	corpus	no bundled material uses this word
x20227	enden	A1	A1	corpus	no bundled material uses this word
x20228	jagen	A1	A1	corpus	no bundled material uses this word
x20229	Arm	A1	A1	corpus	no bundled material uses this word
x20230	Partner	A1	A1	corpus	material agrees, first used in A2
x20231	herum	A1	A1	corpus	no bundled material uses this word
x20232	wozu	A1	A1	corpus	no bundled material uses this word
x20233	Schuh	A1	A1	corpus	no bundled material uses this word
x20234	ermorden	A1	A1	corpus	no bundled material uses this word
x20235	jedenfalls	A1	A1	corpus	no bundled material uses this word
x20236	rüber	A1	A1	corpus	no bundled material uses this word
x20237	Gast	A1	A1	corpus	material agrees, first used in A2
x20238	Wein	A1	A1	corpus	no bundled material uses this word
x20239	stöhnen	A1	A1	corpus	no bundled material uses this word
x20240	irgendetwas	A1	A1	corpus	no bundled material uses this word
x20241	wofür	A1	A1	corpus	no bundled material uses this word
x20242	Beispiel	A1	A1	corpus	material agrees, first used in B1
x20243	Bank	A1	A1	corpus	material agrees, first used in A1
x20244	Volk	A1	A1	corpus	no bundled material uses this word
x20245	Flugzeug	A1	A1	corpus	no bundled material uses this word
x20246	dasselbe	A1	A1	corpus	material agrees, first used in B1
x20247	Weise	A1	A1	corpus	no bundled material uses this word
x20248	zwingen	A1	A1	corpus	no bundled material uses this word
x20249	darin	A1	A1	corpus	material agrees, first used in A2
x20250	gebären	A1	A1	corpus	no bundled material uses this word
x20251	Vorsicht	A1	A1	corpus	material agrees, first used in B2
x20252	trennen	A1	A1	corpus	material agrees, first used in C2
x20253	normal	A1	A1	corpus	material agrees, first used in A1
x20254	feuern	A1	A1	corpus	no bundled material uses this word
x20255	bar	A1	A1	corpus	no bundled material uses this word
x20256	Bulle	A1	A1	corpus	no bundled material uses this word
x20257	Hunger	A1	A1	corpus	material agrees, first used in A1
x20258	Geburtstag	A1	A1	corpus	material agrees, first used in A1
x20259	angreifen	A1	A1	corpus	no bundled material uses this word
x20260	Frieden	A1	A1	corpus	no bundled material uses this word
x20261	drücken	A1	A1	corpus	no bundled material uses this word
x20262	Firma	A1	A1	corpus	material agrees, first used in A2
x20263	derjenige	A1	A1	corpus	no bundled material uses this word
x20264	entspannen	A1	A1	corpus	no bundled material uses this word
x20265	trauen	A1	A1	corpus	no bundled material uses this word
x20266	ergeben	A1	A1	corpus	no bundled material uses this word
x20267	Anruf	A1	A1	corpus	no bundled material uses this word
x20268	mitbringen	A1	A1	corpus	material agrees, first used in A1
x20269	Befehl	A1	A1	corpus	no bundled material uses this word
x20270	Sekunde	A1	A1	corpus	no bundled material uses this word
x20271	Regierung	A1	A1	corpus	no bundled material uses this word
x20272	Show	A1	A1	corpus	material agrees, first used in A2
x20273	Güte	A1	A1	corpus	no bundled material uses this word
x20274	geraten	A1	A1	corpus	no bundled material uses this word
x20275	befinden	A1	A1	corpus	material agrees, first used in B1
x20276	Weihnachten	A1	A1	corpus	no bundled material uses this word
x20277	Armee	A1	A1	corpus	no bundled material uses this word
x20278	Zeitung	A1	A1	corpus	material agrees, first used in A2
x20279	Drink	A1	A1	corpus	material agrees, first used in A1
x20280	lauten	A1	A1	corpus	no bundled material uses this word
x20281	Maschine	A1	A1	corpus	material agrees, first used in B1
x20282	Schicksal	A1	A1	corpus	no bundled material uses this word
x20283	ran	A1	A1	corpus	no bundled material uses this word
x20284	schmecken	A1	A1	corpus	no bundled material uses this word
x20285	schneiden	A1	A1	corpus	material agrees, first used in A2
x20286	rauchen	A1	A1	corpus	no bundled material uses this word
x20287	namens	A1	A1	corpus	no bundled material uses this word
x20288	Lied	A1	A1	corpus	no bundled material uses this word
x20289	auftauchen	A1	A1	corpus	no bundled material uses this word
x20290	Blick	A1	A1	corpus	material agrees, first used in A2
x20291	vergeben	A1	A1	corpus	no bundled material uses this word
x20292	Präsident	A1	A1	corpus	no bundled material uses this word
x20293	danken	A1	A1	corpus	material agrees, first used in A2
x20294	leise	A1	A1	corpus	material agrees, first used in A1
x20295	abhauen	A1	A1	corpus	no bundled material uses this word
x20296	klauen	A1	A1	corpus	no bundled material uses this word
x20297	kapieren	A1	A1	corpus	no bundled material uses this word
x20298	entweder	A1	A1	corpus	material agrees, first used in A2
x20299	Gruppe	A1	A1	corpus	material agrees, first used in A2
x20300	Mädel	A1	A1	corpus	no bundled material uses this word
x20301	erscheinen	A1	A1	corpus	material agrees, first used in C2
x20302	Glückwunsch	A1	A1	corpus	no bundled material uses this word
x20303	Königin	A1	A1	corpus	no bundled material uses this word
x20304	Mark	A1	A1	corpus	material agrees, first used in A1
x20305	Kunde	A1	A1	corpus	material agrees, first used in A1
x20306	mitkommen	A1	A1	corpus	no bundled material uses this word
x20307	Bord	A1	A1	corpus	no bundled material uses this word
x20308	entkommen	A1	A1	corpus	no bundled material uses this word
x20309	Adresse	A1	A1	corpus	material agrees, first used in A2
x20310	anziehen	A1	A1	corpus	no bundled material uses this word
x20311	unterhalten	A1	A1	corpus	no bundled material uses this word
x20312	Monster	A1	A1	corpus	no bundled material uses this word
x20313	irren	A1	A1	corpus	no bundled material uses this word
x20314	Mission	A1	A1	corpus	no bundled material uses this word
x20315	worauf	A1	A1	corpus	material agrees, first used in B1
x20316	Achtung	A1	A1	corpus	material agrees, first used in A1
x20317	Position	A1	A1	corpus	material agrees, first used in A1
x20318	streiten	A1	A1	corpus	no bundled material uses this word
x20319	Wochenende	A1	A1	corpus	material agrees, first used in A1
x20320	reinkommen	A1	A1	corpus	no bundled material uses this word
x20321	richten	A1	A1	corpus	no bundled material uses this word
x20322	decken	A1	A1	corpus	material agrees, first used in B2
x20323	zuvor	A1	A1	corpus	material agrees, first used in C1
x20324	hingehen	A1	A1	corpus	no bundled material uses this word
x20325	Hälfte	A1	A1	corpus	material agrees, first used in B1
x20326	rauskommen	A1	A1	corpus	no bundled material uses this word
x20327	entführen	A1	A1	corpus	no bundled material uses this word
x20328	wiederholen	A1	A1	corpus	no bundled material uses this word
x20329	befreien	A1	A1	corpus	no bundled material uses this word
x20330	Brauch	A1	A1	corpus	no bundled material uses this word
x20331	vorne	A1	A1	corpus	material agrees, first used in A1
x20332	Unsinn	A1	A1	corpus	no bundled material uses this word
x20333	davor	A1	A1	corpus	material agrees, first used in B2
x20334	Papier	A1	A1	corpus	material agrees, first used in A1
x20335	Prinzessin	A1	A1	corpus	no bundled material uses this word
x20336	Planet	A1	A1	corpus	no bundled material uses this word
x20337	zurückkehren	A1	A1	corpus	no bundled material uses this word
x20338	verfluchen	A1	A1	corpus	no bundled material uses this word
x20339	Farbe	A1	A1	corpus	material agrees, first used in A1
x20340	lassen	A2	A2	corpus	material agrees, first used in A2
x20341	denken	A2	A2	corpus	material agrees, first used in B2
x20342	etwas	A2	A1	corpus	used 19 times in A1 material
x20343	wirklich	A2	A2	corpus	material agrees, first used in B1
x20344	weg	A2	A2	corpus	no bundled material uses this word
x20345	ganz	A2	A1	corpus	used 2 times in A1 material
x20346	reden	A2	A2	corpus	material agrees, first used in B2
x20347	sicher	A2	A1	corpus	used 2 times in A1 material
x20348	genau	A2	A1	corpus	used 3 times in A1 material
x20349	passieren	A2	A2	corpus	no bundled material uses this word
x20350	jeder	A2	A2	corpus	material agrees, first used in A2
x20351	sterben	A2	A2	corpus	no bundled material uses this word
x20352	selbst	A2	A2	corpus	material agrees, first used in A2
x20353	Sache	A2	A2	corpus	material agrees, first used in B2
x20354	fallen	A2	A2	corpus	material agrees, first used in B1
x20355	wegen	A2	A2	corpus	material agrees, first used in A2
x20356	Angst	A2	A2	corpus	material agrees, first used in B1
x20357	schaffen	A2	A2	corpus	material agrees, first used in B2
x20358	erst	A2	A1	corpus	used 2 times in A1 material
x20359	sonst	A2	A1	corpus	used 6 times in A1 material
x20360	dabei	A2	A2	corpus	material agrees, first used in A2
x20361	nennen	A2	A2	corpus	material agrees, first used in B1
x20362	egal	A2	A2	corpus	material agrees, first used in B1
x20363	echt	A2	A2	corpus	no bundled material uses this word
x20364	rufen	A2	A1	corpus	used 2 times in A1 material
x20365	tragen	A2	A2	corpus	material agrees, first used in B2
x20366	Ding	A2	A2	corpus	no bundled material uses this word
x20367	Idee	A2	A1	corpus	used 3 times in A1 material
x20368	Ahnung	A2	A2	corpus	no bundled material uses this word
x20369	fast	A2	A2	corpus	material agrees, first used in A2
x20370	Geschichte	A2	A2	corpus	material agrees, first used in C2
x20371	eigen	A2	A2	corpus	no bundled material uses this word
x20372	vorbei	A2	A1	corpus	used 2 times in A1 material
x20373	sogar	A2	A2	corpus	material agrees, first used in B2
x20374	Seite	A2	A2	corpus	material agrees, first used in B1
x20375	endlich	A2	A2	corpus	material agrees, first used in C2
x20376	ändern	A2	A2	corpus	material agrees, first used in B1
x20377	Gesicht	A2	A2	corpus	no bundled material uses this word
x20378	Spiel	A2	A2	corpus	material agrees, first used in A2
x20379	schlimm	A2	A1	corpus	used 2 times in A1 material
x20380	singen	A2	A2	corpus	no bundled material uses this word
x20381	außer	A2	A2	corpus	material agrees, first used in A2
x20382	hängen	A2	A2	corpus	material agrees, first used in C2
x20383	Menge	A2	A2	corpus	no bundled material uses this word
x20384	Stück	A2	A1	corpus	used 10 times in A1 material
x20385	ansehen	A2	A2	corpus	no bundled material uses this word
x20386	voll	A2	A2	corpus	no bundled material uses this word
x20387	überall	A2	A2	corpus	material agrees, first used in C1
x20388	direkt	A2	A1	corpus	used 2 times in A1 material
x20389	bauen	A2	A2	corpus	material agrees, first used in B1
x20390	Person	A2	A1	corpus	used 20 times in A1 material
x20391	lügen	A2	A2	corpus	no bundled material uses this word
x20392	Witz	A2	A2	corpus	no bundled material uses this word
x20393	erreichen	A2	A2	corpus	material agrees, first used in A2
x20394	total	A2	A1	corpus	used 28 times in A1 material
x20395	Körper	A2	A2	corpus	no bundled material uses this word
x20396	damals	A2	A2	corpus	material agrees, first used in A2
x20397	stören	A2	A2	corpus	no bundled material uses this word
x20398	Pferd	A2	A2	corpus	no bundled material uses this word
x20399	drüben	A2	A2	corpus	no bundled material uses this word
x20400	Team	A2	A2	corpus	material agrees, first used in A2
x20401	hart	A2	A2	corpus	material agrees, first used in B1
x20402	wenigstens	A2	A2	corpus	material agrees, first used in B1
x20403	Tier	A2	A2	corpus	no bundled material uses this word
x20404	weinen	A2	A2	corpus	no bundled material uses this word
x20405	vorher	A2	A2	corpus	material agrees, first used in A2
x20406	merken	A2	A2	corpus	material agrees, first used in B2
x20407	beenden	A2	A2	corpus	no bundled material uses this word
x20408	Traum	A2	A2	corpus	no bundled material uses this word
x20409	wählen	A2	A2	corpus	material agrees, first used in B1
x20410	teilen	A2	A2	corpus	material agrees, first used in B1
x20411	Bescheid	A2	A2	corpus	material agrees, first used in A2
x20412	Ziel	A2	A2	corpus	material agrees, first used in B1
x20413	Schwein	A2	A2	corpus	no bundled material uses this word
x20414	Unfall	A2	A2	corpus	no bundled material uses this word
x20415	offen	A2	A1	corpus	used 6 times in A1 material
x20416	hoffentlich	A2	A2	corpus	no bundled material uses this word
x20417	träumen	A2	A2	corpus	no bundled material uses this word
x20418	Ohr	A2	A2	corpus	no bundled material uses this word
x20419	unbedingt	A2	A2	corpus	no bundled material uses this word
x20420	Kamera	A2	A2	corpus	no bundled material uses this word
x20421	Kontakt	A2	A2	corpus	no bundled material uses this word
x20422	aufpassen	A2	A2	corpus	no bundled material uses this word
x20423	Gericht	A2	A2	corpus	material agrees, first used in C2
x20424	Wald	A2	A2	corpus	no bundled material uses this word
x20425	Kirche	A2	A1	corpus	used 5 times in A1 material
x20426	schrecklich	A2	A2	corpus	no bundled material uses this word
x20427	Hose	A2	A2	corpus	no bundled material uses this word
x20428	traurig	A2	A1	corpus	used 4 times in A1 material
x20429	ausgehen	A2	A2	corpus	no bundled material uses this word
x20430	probieren	A2	A2	corpus	material agrees, first used in B1
x20431	schenken	A2	A2	corpus	no bundled material uses this word
x20432	Situation	A2	A2	corpus	material agrees, first used in A2
x20433	Besuch	A2	A2	corpus	no bundled material uses this word
x20434	Hals	A2	A1	corpus	used 2 times in A1 material
x20435	Interesse	A2	A2	corpus	material agrees, first used in A2
x20436	Kleid	A2	A2	corpus	no bundled material uses this word
x20437	kontrollieren	A2	A2	corpus	no bundled material uses this word
x20438	furchtbar	A2	A2	corpus	no bundled material uses this word
x20439	Insel	A2	A2	corpus	no bundled material uses this word
x20440	klappen	A2	A2	corpus	no bundled material uses this word
x20441	pro	A2	A2	corpus	no bundled material uses this word
x20442	Ball	A2	A2	corpus	material agrees, first used in A2
x20443	zuhören	A2	A2	corpus	no bundled material uses this word
x20444	Ring	A2	A1	corpus	used 4 times in A1 material
x20445	liefern	A2	A2	corpus	material agrees, first used in B2
x20446	Katze	A2	A1	corpus	used 14 times in A1 material
x20447	Unternehmen	A2	A2	corpus	material agrees, first used in B1
x20448	Brücke	A2	A2	corpus	no bundled material uses this word
x20449	Club	A2	A2	corpus	material agrees, first used in A2
x20450	Berg	A2	A1	corpus	used 2 times in A1 material
x20451	beibringen	A2	A2	corpus	no bundled material uses this word
x20452	reiten	A2	A2	corpus	no bundled material uses this word
x20453	erschrecken	A2	A2	corpus	no bundled material uses this word
x20454	Angriff	A2	A2	corpus	material agrees, first used in B2
x20455	Engel	A2	A2	corpus	no bundled material uses this word
x20456	wechseln	A2	A2	corpus	no bundled material uses this word
x20457	zulassen	A2	A2	corpus	no bundled material uses this word
x20458	Schuss	A2	A2	corpus	material agrees, first used in B1
x20459	irgendjemand	A2	A2	corpus	no bundled material uses this word
x20460	beantworten	A2	A2	corpus	material agrees, first used in C1
x20461	beten	A2	A2	corpus	no bundled material uses this word
x20462	verschieden	A2	A2	corpus	no bundled material uses this word
x20463	Lüge	A2	A2	corpus	no bundled material uses this word
x20464	fein	A2	A2	corpus	no bundled material uses this word
x20465	Flug	A2	A2	corpus	material agrees, first used in A2
x20466	anhalten	A2	A2	corpus	no bundled material uses this word
x20467	hinaus	A2	A2	corpus	material agrees, first used in B2
x20468	verwandeln	A2	A2	corpus	no bundled material uses this word
